_id,userId,fileName,gender,devnagariSentence
60e2da1a552fd6002e30b90c,0RaRLhq3Za5Ab8McTpdIOFxAtLkyFAhX1a1UV1H2iSM=,d2acb19a-1843-4acd-8bb3-46a451f95cf9,male,वैशाख एघार देखि पच्चिस गतेसम्म त्रिपुरेश्वरस्थित दशरथ रंगशालमा हुने एनएसएलमा देशभरका सात फ्रेन्चाइज टिमले प्रतिस्पर्धा गर्दैछन्
60e2da45552fd6002e30b90f,0RaRLhq3Za5Ab8McTpdIOFxAtLkyFAhX1a1UV1H2iSM=,bb841095-2fc7-46e3-a2e8-a7a8e20aa63b,male,मार्की प्लेयर विकेश कुथुले काठमाडौंसँग सम्झौता गर्दा खुशी लागेको बताए
60e2da9f552fd6002e30b911,0RaRLhq3Za5Ab8McTpdIOFxAtLkyFAhX1a1UV1H2iSM=,fd999e7e-a976-4328-85d8-82927bcdc962,male,रंगशाला निर्माणका लागि पोखरा–तेत्तिस पशुपतिघाटको एक सय चौहत्तर रोपनी क्षेत्रफलको जग्गा केन्द्र सरकारबाट प्राप्त भइसकेको छ
60e2dcc4552fd6002e30b921,1WClPANKcTIx6/Pmcb2c8pY3wsCXCf6+Lo+WmAuW7AU=,9d261876-c8b0-428d-89e5-a42fedac3308,male,के गर्ने हो केही गर्नु छैन यस्तै हो चलिरहेको ज भएपनि यस्तै हो के गर्ने
60e2e020552fd6002e30b94f,xGQ9SP3WDr0xPtItEthPo47FbWsI2dVXuv+tUFd1e5g=,c5f02097-0bca-4758-a889-5ed2b30d92a6,male,पछिल्लो तीन वर्षको नतिजालाई आधार मानेर वरीयता सार्वजनिक गरेको आईसीसीले जनाएको छ
60e2e09d552fd6002e30b95a,x3mhkeCukzEotDK9TdHYoz7mKmFD0sZNgdy60kt1y7E=,ea6288f8-5dd2-413c-a9d1-126c753becda,male,भाइटालिटी ब्लास्ट खेल्न नपाए पनि सन्दीप अर्को महिना हुने नयाँ फर्म्याटको क्रिकेट प्रतियोगिता दी हन्ड्रेड लागि भने इंग्ल्यान्ड जाने छन्
60e2e100552fd6002e30b964,xGQ9SP3WDr0xPtItEthPo47FbWsI2dVXuv+tUFd1e5g=,9ac5afb0-c4fc-40dc-b3e5-94d89d29fa69,male,वेस्ट इन्डिजका एकिल होसेनले तीन विकेट लिए
60e2e10e552fd6002e30b967,uPNhWe6iiUfedGWj88arsXDv7rOmAWD4CA1dC6sYN9I=,a7f10c1c-32b7-4752-b79f-62e640a4b6c0,male,बेन्जामासँगै फ्रेन्च टिममा आठ फरवार्ड छन्
60e2e1c0552fd6002e30b975,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,5aa926f2-0c15-4535-be94-b4365cb2a798,female,कुशल र दीपेन्द्रले चौथो विकेटका लागि अविजित सतहत्तर रनको साझेदारी गरेका थिए
60e2e201552fd6002e30b978,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,e34021c5-8104-496f-84cf-04fea9f84539,female,दुई हजार विस/एक्काइस को सिजनको ला लिगामा सातौं भएको भिल्लारियल युरोपा लिग जितेको कारण सिधै अर्को सिजनको च्याम्पियन्स लिग समूह चरणमा छनोट भएको हो
60e2e4ea552fd6002e30b983,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,6c03746d-7d99-474c-93bb-ab3276078621,female,इन्जुरी टाइममा नवयुगले व्यक्तिगत दोस्रो गोल गर्दा आर्मीले पाँच–एक गोल अन्तरको शानदार जित निकाल्यो
60e2e6f3552fd6002e30b989,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,a63752ba-39e3-4180-b2da-f1a3c6fd2ae0,female,खेलमा जुम्लाका भुपेन्द्र म्यान अफ द म्याच घोषित भए
60e2e8e0552fd6002e30b991,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,0b232955-2971-4443-bd59-adefe70b3611,female,साथै उनले तीन देशको तीनमा यो उपलब्धि हासिल गरेका छन्
60e2ea38552fd6002e30b996,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,5af895a5-8871-4b7c-92cf-6e6f77e743e0,male,युवा खेलाडीलाई पनि डेब्यूको अवसर हुन सक्छ
60e2eb19552fd6002e30b9a1,NL2Cg0ibkL4zzz25I2C2VeOk9mGSjT9kLW2pv9QwUDg=,4cf7ca6b-dc80-4180-b507-e82da789ad21,male,यसअघि दुई खेलमा कुशल भुर्तेल र आसिफ शेखले पहिलो विकेटका लागि शतकीय साझेदारी गर्दै नेपाललाई जिताएका थिए
60e2eb29552fd6002e30b9a4,NL2Cg0ibkL4zzz25I2C2VeOk9mGSjT9kLW2pv9QwUDg=,4b625aaa-bdaf-4eff-8668-9346efe1c2e9,female,सन् उन्नाइस सय अठासी पछि पहिलोपटक उत्तर कोरिया समर ओलम्पिकभन्दा बाहिर रहने भएको हो
60e2eb4a552fd6002e30b9a6,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,5727c401-17e5-4b85-8d7f-e9e44f008278,male,यो खेललाई एएफसी कपको प्रारम्भिक चरण मानिएको छ
60e2ed36552fd6002e30b9ad,oPE+m/4C0rHOmE2xgM19s0Xd6AYPvimDjtCYytb5evo=,00538947-3390-4449-88ee-c3e719aa0261,male,यस्तै उनले अर्का ओपनर आसिफ शेखसँग लगातार दुइ खेलमा शतकीय साझेदारी गर्दै अर्को विश्व कीर्तिमान पनि बनाएका थिए
60e2ed77552fd6002e30b9b2,oPE+m/4C0rHOmE2xgM19s0Xd6AYPvimDjtCYytb5evo=,b95ca449-f142-45dc-b6a2-541f2802acf8,male,उनलाई असिम यादवले प्रशिक्षण गरेका छन्
60e2f441552fd6002e30b9bd,5N7JMEDTe70u/Lw64oMpiFopvAaKSUkTLLQ+G7eGLs8=,50f6b9b2-4477-4a19-8d6a-bb1c0f74ed02,male,राइटनले भने एक खेलाडी कम भएको फाइदा उठाउँदै तीन गोल गरेर पुनरागमन जित हासिल गरेको हो
60e2f462552fd6002e30b9bf,5N7JMEDTe70u/Lw64oMpiFopvAaKSUkTLLQ+G7eGLs8=,e1732b00-12e3-42e3-9740-664da1385fb4,male,यस्तै अर्को इंग्लिस क्लब आर्सनल भने पहिलो लेगमा बेहोरेको गोलले गर्दा अभागी भयो
60e2f52a552fd6002e30b9c3,Dc60hjJdk+VTf56/skgJn1kS89mRCsrG2OMvvArtGWg=,77073781-23b5-4f5b-bcef-e1da3c69765a,female,छत्तिस रन हुँदा पाँच विकेट गुमाएको ललितपुरका लागि सुमन र अश्मिनाले एक सय आठ रनको साझेदारी गरेका थिए
60e2f62f552fd6002e30b9c5,Dc60hjJdk+VTf56/skgJn1kS89mRCsrG2OMvvArtGWg=,d48c5afd-c884-4aa6-a15c-95c1e98f3e75,female,आइतबार राति  भएको अन्तिम क्वाटरफाइनलमा म्यानचेष्टर युनाइटेडलाई तीन-एक ले पराजित गर्दै लेस्टरले अन्तिम चारमा स्थान पक्का गरेको हो
60e2f928552fd6002e30b9cf,Dc60hjJdk+VTf56/skgJn1kS89mRCsrG2OMvvArtGWg=,e84813d8-cc90-4f34-9d7a-751c4fbeacba,female,उनले दश हजार प्राप्त गरे
60e2f9c0552fd6002e30b9d1,Dc60hjJdk+VTf56/skgJn1kS89mRCsrG2OMvvArtGWg=,b8aec965-8223-4e54-a971-b12b650f8a30,female,उनी आउट भएसँगै खेलमा नेपालले चार विकेट गुमाएको छ
60e2fa6c552fd6002e30b9d3,FQtACkc9EMA0nuRKKDW8IuIVK7IE72eQ1YQ8FroiBK0=,e72edcbb-d0ad-4e4c-a4a2-a4054742c68c,female,प्रतियोगिताको विजेताले दश लाख रुपैयाँ र उपविजेता टोलीले पाँच लाख रुपैयाँ पाउनेछन
60e324b07f623e002e3ba416,Y70BL4Mh6MfNlmuAQpNjrnjj07M2PTuVytejvzBYQWM=,3dd90585-e943-4702-85b5-9fb571cdd3fd,male,प्रतियोगिताको पहिलो दिन दुई खेल हुनेछन्
60e33bc57f623e002e3ba438,SHVD9zYCbb0gXabCHq1CCSYDPhah6BgNYhHUsYnK5Gw=,f7b00787-e478-4a7b-adf3-b1ab060d958e,male,अन्तिममा हामीले दुई–तीन ओभरमा रन तान्न सक्थ्यौं होला
60e3539b7f623e002e3ba44d,IFcpMMEndP47O0m/JQZiEwuGRvqjrBIbrR/LBeXKnYI=,f135e7e1-e247-4382-a2b0-591d37601d02,male,त्यसपछिको दुवै सेट डायमन्ड डायमन्डले आफ्नो पक्षमा पार्न सफल भयो
60e36d2b7f623e002e3ba44e,hnnBf62c3l6r/h3pV+1GY5VzmaxUIYfHVqwnxx4+hjM=,ee14bb92-84ae-459b-ac9f-2f997c5e3170,female,तर नवौं मिनेटमा नेपालका लागि मनिष डाँगीले गोल गरे
60e3c2597f623e002e3ba44f,giLdLc8PghoG7+yBSswM/ifq224RdbgdYWfAbJPapHs=,a76e9256-728f-457e-84cf-e6682d43a2d9,male,दुई खेलबाट समान चार अंक भए पनि बेल्जियम गोल अन्तरका आधारमा दोस्रो स्थानमा छ
60e3c50a7f623e002e3ba453,giLdLc8PghoG7+yBSswM/ifq224RdbgdYWfAbJPapHs=,c8bc480d-fdb8-40ab-9f4a-d1acf2b1afeb,male,मंगलबार भएको पहिलो खेलमा धादिङ समाज धादिङले कर्णाली प्रदेशको लिग च्याम्पियन लेकाली युवा क्लब जुम्लालाई नौ–एक गोल अन्तरले पराजित गरेको हो
60e444fd7f623e002e3ba480,w6T6GqKy9a80lpUfBWzIXdPXYXwAwcB2lHOy+B+SW8E=,e0e4e9c1-2326-4a03-865a-156767e02039,male,नेपालले एसिया कप छनोटअन्तर्गत समूह बी को सातौं खेलमा सोमबार जोर्डनसँग खेल्दैछ
60e55fd5936364002e67eae8,9eWyzteYIX0ZuE13ZCCZ4wlDc8rB5WzoTpkoRXRcQro=,4b37ed4e-6f86-4aaa-a044-9ef0ec7b645b,male,वर्षा रानाले खाता खोल्न सकिनन्
60e55fef936364002e67eae9,9eWyzteYIX0ZuE13ZCCZ4wlDc8rB5WzoTpkoRXRcQro=,d2c41b34-661e-45a2-bbcd-72c462aa2ea1,male,चर्च ब्वाइज युनाइटेड शहीद स्मारक सी डिभिजन लिग फुटबलको च्याम्पियन बन्दै बी डिभिजनमा बढुवा भएको छ
60e57fa1936364002e67eaf0,5gK0jHkReDGXdblSjWGuge2URwQYJzoJAup25gRMA8o=,2726e54d-9d21-43e6-9127-819c7113d5d6,female,शनिबार राति भएको खेलमा लिग लिडर म्यानचेष्टर सिटीले तेस्रो स्थानको लेस्टर सिटीलाई दुई-शुन्य ले पराजित गर्दे उपाधि होड मजबुत बनाएको छ
60e585c5936364002e67eaf4,f/bArSYHHu2rggFYoCpQrgRYQ1YTiAEBE3iEB1keOPM=,e4f14323-26a1-4a85-ae67-04699ad446b6,female,खेलमा नेपाल सुरुवातदेखि नै हावी भएको थियो
60e594ee936364002e67eaf7,gykTVVQFcBayQLAlwwIaqQNdCHuhXvhTIglu36dItys=,e6ee766c-a9fc-4903-ae48-a61a5763afb8,male,एसियाली फुटबल महासंघ एएफसीले बाँकी खेलहरु मे एकत्तिस देखि जुन पन्ध्र सम्म न्युट्रल भेन्यूमा गर्न प्रस्ताव गरेपछि नेपाल रहेको समूहको खेल कुवेतमा गर्ने पछिल्लो निर्णय भएको छ
60e59542936364002e67eaf8,gykTVVQFcBayQLAlwwIaqQNdCHuhXvhTIglu36dItys=,6b18a801-d351-4b4b-9489-80f16fbe7f98,male,"उसका लागि देव खनालले सर्वाधिक चवालीस, उत्तम थापाले छब्बिस, एकेन्द्र कुँवरले बाइस र अजय कौशिल्याले बाइस रन जोडे"
60e5c792c9f4a3002ea88a08,gWO3Ucntoj1K4MXReC2OTaSP25GfojTZtq8g1q4vAY4=,69130ce3-b740-48e7-b26a-ccfaaedab1c8,female,हजुर हो त्यही त हुनै पर्छ नि त्यो
60e5d126c9f4a3002ea88a0e,BMd2/buQRotR25Dzj5wjb0J28ZGgLnacxHV/fQGNpa0=,4dead155-babb-456f-af36-6f99a4c2091a,male,"गोलकिपरद्वय विशाल श्रेष्ठ र विशाल सुनुवार, डिफेण्डर पाल्साङ लामा, सुरज विक र विकास खवास, मिडफिल्डर हेमन्त थापा मगर र सन्तोष तामाङ तथा फरवार्ड नवयुग श्रेष्ठ, जर्ज प्रिन्स कार्की, आशिष लामा टिममा पर्न सकेनन्"
60e67db3c9f4a3002ea88a14,BNjvKZxnRniLGjiwq2ivKbRQE5AtE3X7VmnfAm1XvXc=,eed20834-9b46-4a00-80cb-9e682e62e638,male,चितवन र बुटवलको रोमाञ्चक बराबरी
60e67dd9c9f4a3002ea88a15,BNjvKZxnRniLGjiwq2ivKbRQE5AtE3X7VmnfAm1XvXc=,83ffb603-86aa-47a9-b7a7-39665480a60e,male,चैत्र अठ्ठाईस गते दशरथ रंगशालामा ‘कोभिड कप–दुई हजार एक्काइस’ आयोजना हुने भएको छ
60e67f58c9f4a3002ea88a1b,BNjvKZxnRniLGjiwq2ivKbRQE5AtE3X7VmnfAm1XvXc=,302f5d2e-f21b-4bb0-8f62-f0bf4a4a01dc,male,"दश खेलाडी होस् या एघार, हामीले हरेक समय भिडेर खेल्यौं हुवाउ"
60e7eea9fab1dc0032a77d2e,vT5dnbbxiwpuV28iMAkV9LtkVuts6ka08OIc4zkSXrE=,6eeb2c67-c1c9-45fc-a493-5dea580ed551,male,प्रतियोगितामा विदेशी खेलाडीहरुको पनि सहभागिता रहने गरेको छ
60e7ef13fab1dc0032a77d31,vT5dnbbxiwpuV28iMAkV9LtkVuts6ka08OIc4zkSXrE=,a8651044-8c8d-4344-b715-0ecf095a027b,male,यस्तै राहुल र हरप्रित ब्रारले विकेटका लागि अविजित एकसट्ठी रनको साझेदारी गरे
60e9d2b0fab1dc0032a77d3a,hL7uKHAYJtAF02Mbf8EMWyK9xn/90lKxi79BD8MyTOk=,1289c038-d838-4124-8bda-b5ebcf9ad622,male,दुई खेलबाट बुटवलले चार अंक जोडेको छ
61af7dbe7526df002f75e93a,t7TvUNWpD9AxWsypGdCyHWiWbzuFemZB0zbhYqO8qVg=,2257df9a-fc2e-4399-9513-d0bf1e6ae684,male,दुई खेलबाट बुटवलले चार अंक जोडेको छन
60e9d2e6fab1dc0032a77d3b,hL7uKHAYJtAF02Mbf8EMWyK9xn/90lKxi79BD8MyTOk=,134cb5b3-88f9-4a39-9a76-2d88d0062dd6,male,भारतीय कांग्रेस र उसको गठबन्धन पाँचौं पाँच स्थानमा मात्र अगाडि बढेको छ
60f0586ffab1dc0032a77d4c,GEoeURdYGlBWN6GA0VlLjIZGT0c/zRROpROXWbMRqQM=,2809eeef-fa4f-4a76-9a7e-50750509015a,female,कप्तान कोहलीले उनन्चास बल खेल्दै पाँच चौका र तीन छक्का मद्दतमा अविजित त्रिहत्तर रन जोडे
60f05a59fab1dc0032a77d52,GEoeURdYGlBWN6GA0VlLjIZGT0c/zRROpROXWbMRqQM=,fc6ea7e6-f7b4-4de2-92eb-a378af4f2ef3,female,दोस्रो हाफ प्रतिस्पर्धात्मक बनेको थियो
60f11736fab1dc0032a77d58,IfAVqfoMzKX+mzCZ/96ZpCPmRqTRNRnp5WxUpm21PTk=,3f3f162f-0ba7-4593-8efc-9505b307739e,male,उनले तेह्र औं दक्षिण एसियाली खेलकुदमा कुस्तीमा नेपाललाई पहिलो स्वर्ण जिताएकी थिईन्
60f55003fab1dc0032a77d62,jTPRqGQawI3MQGhgPDJKu+ztwvm8hgLowvdEqFeQGNU=,2af64120-286f-4eb0-9342-75ad18f72967,female,यससहित तीन खेल जित्ने टिमले समूह डीमा स्थान बनाउनेछ
60fcb88cfab1dc0032a77d67,gu+teyrGsXlwNFRSSTjQ1ZbIBgDbjs3V0txRnI1IHms=,1a26196a-28b5-4092-aecd-6024224ee98b,female,त्यो बेला करणले छक्का हानेर साइकोलोजी नै परिवर्तन गरे’ मल्लले भने
60fcba9efab1dc0032a77d6b,gu+teyrGsXlwNFRSSTjQ1ZbIBgDbjs3V0txRnI1IHms=,76a6bfc1-52f6-412a-bbb8-0610448f4171,female,अनु अधिकारी र नविन रसाइली नेपालमै तयारी गरिरहेका छन्
60fcbb57fab1dc0032a77d6d,gu+teyrGsXlwNFRSSTjQ1ZbIBgDbjs3V0txRnI1IHms=,88bcde19-2cb8-4af8-b7fa-813c2b65bf8f,female,नेपालबाट यसअघि सन् दुई हजार उन्नाइस मा मनाङ मस्र्याङ्दी क्लबले एएफसी कप खेलेको थियो
60fcbd8efab1dc0032a77d77,gu+teyrGsXlwNFRSSTjQ1ZbIBgDbjs3V0txRnI1IHms=,ad3e2d0a-8cdb-48f3-af05-e7055aabf873,female,उनले सोमबार ‘टिम सन्दीप’को नामबाट अभियान सुरु गर्दै नगद तीन लाख रुपैयाँ जम्मा गरेको जनाएका छन्
61037721b9c8ff003201b4c1,TAGQmNwI1hYw21zQ4d02cnWqR1u9N2C6sb0cc9p9xKM=,4ab03764-b23f-4466-b04f-693e0f6963a7,male,"समूह चरमा वेल्सले इटली, टर्की र स्वीट्जरल्याण्डसंग खेल्नेछ"
6103776fb9c8ff003201b4c3,LTRbFDW2me6bnobHiZu/HmC1N10jbE/kBCyX9UBkzrw=,be65c536-b8d3-4611-a6bd-04844ec6c870,male,त्यसपछि हङकङविरुद्ध एक रनमा आउट भएका उनले बंगलादेशविरुद्ध दश रन जोडेका थिए
610a6ac1b9c8ff003201b4d0,zNSFYnJC5ZwP4tr8yNKB2LYidY4hJC/r2vo9KSzQEOE=,bf17f9cd-116b-434a-b5a9-47a675785461,female,‘म विश्व कीर्तिमानको अपेक्षासहित दौडिएको थिएँ
60e2d996552fd6002e30b904,4UO9IETvAMYKoPU5GhL4DRjqb5rNgF1FpAKkyXQ9v/c=,5c9d50b7-c827-4120-a8a5-edd0f841b282,male,दुवै पक्षबीच यस विषयमा सहमति भएको बार्सिलोनाले जनाएको छ
60e2d7ed552fd6002e30b8fc,FzlNJ/+dBGudrigpiH+9U9MlEqeHvOslfj66OxVrv4g=,96b10244-694c-460e-bc1a-e60210c94844,male,प्रशिक्षक वाटमोरले नेपाल मात्र नभएर सबै टिमले खेल्न चाहेको बताए
60e2d9ff552fd6002e30b90b,4UO9IETvAMYKoPU5GhL4DRjqb5rNgF1FpAKkyXQ9v/c=,59f32b19-c0c3-4b09-b4ca-d676ce737758,male,लेकालीले भने अहिलेसम्म जित हासिल गर्न सकेको छैन
60e2dafd552fd6002e30b913,AQlXVIDu9XA6enGLCiXEEjRXZf4VgjHamilk51AKES8=,10039706-f146-4791-a23b-63c966dbf8ba,male,अर्जेन्टिनाले जितेको त्यो नै पछिल्लो ठूलो प्रतियोगिता समेत हो
60e2dbb0552fd6002e30b919,0RaRLhq3Za5Ab8McTpdIOFxAtLkyFAhX1a1UV1H2iSM=,d5478c6c-31d5-4335-ae22-fe1a413849d9,male,लिग च्याम्पियनसिपको महिला र पुरुष दुवैतर्फको विजेताले तीन लाख पुरस्कार प्राप्त गर्ने छन्
60e2dc1c552fd6002e30b91d,AQlXVIDu9XA6enGLCiXEEjRXZf4VgjHamilk51AKES8=,3bc20455-5682-4c43-91c0-12bbf9713ca4,male,मलेसिया भने नेदरल्याण्ड्ससँग पन्ध्र रनले पराजित भएको थियो
60e2dd1c552fd6002e30b923,c8orTdLrE5DpTf6qzxT9ulm5XHGyrrg7TziPZ/PISGU=,193ec6ec-745e-4fea-bf6b-6d3b04bc4f2c,male,सुनिल क्षेत्रीको कम्पनीमा रहेको बेंगलुरुले यसअघि नै एएफसी कप खेलिसकेको अनुभव छ
60e2dd85552fd6002e30b926,AQlXVIDu9XA6enGLCiXEEjRXZf4VgjHamilk51AKES8=,966ca297-8d06-4931-a74a-02b3836d61d0,male,सरकार गठन भएलगत्तै करीव डेढ अर्ब लगानीमा बनाउने भनिएको क्रिकेट रंगशालाको विस्तृत अध्ययन प्रतिवेदन (डीपीआर) तयार भएको वर्ष दिन भए पनि हालसम्म टेण्डर प्रक्रिया कहिले अघि बढ्ने भन्ने नै यकिन भएको छैन
60e2ddb7552fd6002e30b928,7oZbiReaQ4+iT7qAv2dmtWYJztp3dA6+AYfRtXEWFd4=,cd63b131-19c7-4492-bd85-1ff0579cfad1,male,पहिलो पटक फाइनल पुगेको सिटी भने उपविजेतामै सिमित बन्यो
60e2dea8552fd6002e30b92f,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,b4a34827-e61d-40a6-bc63-b700fed15736,female,नेपालले शनिबार इराकसँग उसैको मैदानमा मैत्रीपूर्ण खेल खेल्दैछ
60e9d134fab1dc0032a77d36,hL7uKHAYJtAF02Mbf8EMWyK9xn/90lKxi79BD8MyTOk=,c8b23d7d-439b-4b04-b7a9-798c2ca360fd,male,नेपालले शनिबार इराकसँग उसैको मैदानमा मैत्रीपूर्ण खेल खेल्दैछ
60e2ded5552fd6002e30b932,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,eff86b86-3ea0-4654-8b5e-828b9ca08047,female,तर विश्वकप छनोटका लागि भने एन्फाले कुवेती प्रो लाइसेन्सधारी अलमुताइरीलाई अनुबन्ध गरेको हो
60e2df31552fd6002e30b93b,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,c84697c0-7e88-4dfa-ac6d-95cd9b35bf40,female,एकत्तिस खेलबाट पैँतालीस अंकसहित लिड्स दशऔं स्थानमा छ
60e2df92552fd6002e30b940,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,53f76bfe-6686-4974-b04a-45a777a5d68e,female,उनले इन्जुरी टाइममा निर्णायक गोल गर्दै लिड्सको जित पक्का गरेका थिए
60e2dff7552fd6002e30b948,xGQ9SP3WDr0xPtItEthPo47FbWsI2dVXuv+tUFd1e5g=,f6167dbd-46e3-4a2e-988b-1a98a2b1a4bb,male,"मिडफिल्डर: विशाल राई, मनिष डाँगी, एरिक विष्ट, कमल थापा, सन्तोष तामाङ, सुमन लामा, सुनिल बल, सुरजज्यु ठकुरी, पुजन उपरकोटी, आयुष घलान"
60e2e013552fd6002e30b94d,xGQ9SP3WDr0xPtItEthPo47FbWsI2dVXuv+tUFd1e5g=,828d7343-a301-49cc-861e-57cb5dfed426,male,जसमा कप्तान इडेन हाजार्ड पनि अटाएका छन्
60e2e023552fd6002e30b950,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,00678de1-0f90-4cca-9361-3ccef5351104,female,त्रिपुरेश्वरस्थित दशरथ रंगशालामा बुधबार भएको खेलमा वैकल्पिक खेलाडी दर्शन गुरुङको निर्णायक गोलको मद्दतमा धनगढीले पोखरालाई एक-शुन्य ले पराजित गरेको हो
60e2e0a2552fd6002e30b95b,xGQ9SP3WDr0xPtItEthPo47FbWsI2dVXuv+tUFd1e5g=,e96a3c95-57c6-4dca-8e27-c9791e0d4bcc,male,रेन्स भने पचपन्न अंकसहित सातौं स्थानमा छ
60e2e0b2552fd6002e30b95c,xGQ9SP3WDr0xPtItEthPo47FbWsI2dVXuv+tUFd1e5g=,8e514c8e-401e-4e7c-93a4-b185f8bc8309,male,अमिले नै गरेको प्रहार ललितपुरका एरिक विष्टले पेनाल्टी एरियामा ह्याण्ड गरेपछि चितवनले पेनाल्टी पाएको थियो र त्यसैमा अमितले सहजै गोल गरे
60e2e0f9552fd6002e30b963,x3mhkeCukzEotDK9TdHYoz7mKmFD0sZNgdy60kt1y7E=,94c7fa96-25ea-4f89-aa27-241951518b69,male,"एकपक्षीय जस्तै बनेको मंगलबारको खेलमा हेल्प नेपालले आर्मीलाई पच्चिस-सत्र, पच्चिस-उन्नाइस, पच्चिस-सोह्र ले सहजै पराजित गरेको हो"
60e2e13c552fd6002e30b96c,DY1RgmUJYZ82SppqhjTQn2GQlthfP71ewGgO4HWSvn0=,17b17d5e-f00e-4d2d-8b61-2e9c12b47306,female,‘यो अहिले एक वर्षको लागि हो
60e2e17c552fd6002e30b970,uPNhWe6iiUfedGWj88arsXDv7rOmAWD4CA1dC6sYN9I=,eef5a33c-8a2e-4e71-bcdc-31cc76035e8d,male,अघिल्लो दुई खेलमा लक्ष्य पछ्याएको नेपालको ओपनिङ जोडीले शतकीय साझेदारी गरेको थिए
60e2e230552fd6002e30b97b,x3mhkeCukzEotDK9TdHYoz7mKmFD0sZNgdy60kt1y7E=,93a55188-7052-43a0-ba15-0ca855d09584,male,पच्चिसऔं मिनेटमा रोनाल्डोले पेनाल्टीबाट गोल गर्दै अग्रता दोब्बर पारे
60e2e5f1552fd6002e30b984,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,8a901b4a-bc1c-44cd-a338-54ecb14b5ada,female,एसिया कप जितिसकेको अष्ट्रेलियाजस्तो बलियो टोलीविरुद्ध नेपाली खेलाडीले गरेको मेहनतको अलमुताइरीले प्रशंसा गरे
60e2e93a552fd6002e30b993,AojaAl49LPo46KOTyXW/nRG8ThWgj7xbtjhptIFr+kw=,7ce3d5bd-2f10-4531-b5d0-e51be83d847b,female,‘टी-विस मात्र हुँदा खेल्दा अली हतार हुन्छ
60e2ea39552fd6002e30b997,NL2Cg0ibkL4zzz25I2C2VeOk9mGSjT9kLW2pv9QwUDg=,56eec990-d36a-48c6-972a-4bb1cafd391a,female,कोरोना भाइरसको महामारीपछि खोला सम्बन्धी प्रतियोगिता तथा गतिविधिहरु सुस्ताइरहेको अवस्थामा नेपाल एशोसिएसन अफ र्‍याफ्टिङ एजेन्सिज र हिमालयन रिभर गाइड एशोसिएसन तथा नेपाल र्‍याफ्टिङ तथा क्यानोइङ संघको बैठकले सुस्ताएको खोलाहरुको खेल गतिविधिलाई अगाडि बढाउने निर्णय अनुसार च्याम्पियनसिप आयोजना गर्न लागिएको नेपाल र्‍याफ्टिङ तथा क्यानोइङ संघका महासचिव सुदीप गौतमले जानकारी दिए
60e2eab6552fd6002e30b99c,NL2Cg0ibkL4zzz25I2C2VeOk9mGSjT9kLW2pv9QwUDg=,be674a27-1709-48a0-8c8f-13fe855440b3,male,तर एन्फाले यसबारे आधिकारिक रुपमा सार्वजनिक गरिसकेको भने छैन
60e2eb30552fd6002e30b9a5,JIKfCoB5BiNxc40tN2MHd7sE1jRiEyKJJmoS9xiCdtc=,242a5dc5-be3f-420c-b384-13fbb23624ee,male,लगातार छैटौं जितपछि ब्राजिल अठार अंक जोड्दै शीर्ष स्थानमा आसीन छ
60e2eb93552fd6002e30b9a9,NL2Cg0ibkL4zzz25I2C2VeOk9mGSjT9kLW2pv9QwUDg=,d63c2b6f-1b63-4ca4-a4ea-943c07d49459,male,बहत्तर औं मिनेटमा ओलावाले आफिजले हेड गोल गर्दै धनगढीलाई एक–शुन्य को अग्रता दिलाए
60e2ebcb552fd6002e30b9ab,NL2Cg0ibkL4zzz25I2C2VeOk9mGSjT9kLW2pv9QwUDg=,2b21aaf1-1af1-4c0d-a764-e6c2a99e74e2,male,अहिले बार्सिलोनामा के हुन्छ भनेर पेरिस सेन्ट जर्मेन र म्यानचेष्टर सिटीको चासो धेरै रहेको छ
60e2ed65552fd6002e30b9af,L31DM23biqHOg/Ff6MEgVFqco+RT48HXm9c+kDQ5EZI=,ec26c55e-132c-467c-abd5-e478ebd0355d,male,इटलीले पछिल्लो नौ खेल जित्दा कुनै गोल व्यहोरेको छैन
60e2ed38552fd6002e30b9ae,L31DM23biqHOg/Ff6MEgVFqco+RT48HXm9c+kDQ5EZI=,e0870b51-cb32-4111-b307-535ea0b6d7f7,male,पोखराले अब प्लेअफमा स्थान बनाउन शनिबार हुने दुवै खेलको नतिजा आफू अनुकुल आउनुपर्नेछ
